Thu Jun 22 16:37:21 2023,2302.0, 0.00000,2930.00000,-1352.00000,-7510.00000,120.00000,-761.00000,-48.00000,-90.00000,-90.04000,	2	
Thu Jun 22 16:37:21 2023,2303.0, 0.00000,2926.00000,-1390.00000,-7518.00000,118.00000,-773.00000,-33.00000,-90.00000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2304.0, 0.00000,2920.00000,-1370.00000,-7496.00000,105.00000,-730.00000,-52.00000,-90.00000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2305.0, 0.00000,2928.00000,-1388.00000,-7508.00000,112.00000,-729.00000,-65.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2306.0, 0.00000,2894.00000,-1352.00000,-7494.00000,107.00000,-744.00000,-45.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2307.0, 0.00000,2898.00000,-1354.00000,-7504.00000,108.00000,-748.00000,-47.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2308.0, 0.00000,2950.00000,-1350.00000,-7480.00000,121.00000,-742.00000,-51.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2309.0, 0.00000,2910.00000,-1396.00000,-7498.00000,103.00000,-749.00000,-48.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2310.0, 0.00000,2914.00000,-1360.00000,-7524.00000,95.00000,-750.00000,-51.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2311.0, 0.00000,2914.00000,-1376.00000,-7552.00000,105.00000,-764.00000,-54.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:22 2023,2312.0, 0.00000,2952.00000,-1352.00000,-7506.00000,117.00000,-749.00000,-67.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2313.0, 0.00000,2936.00000,-1388.00000,-7582.00000,129.00000,-720.00000,-34.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2314.0, 0.00000,2800.00000,-1370.00000,-7188.00000,115.00000,-771.00000,-41.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2315.0, 0.00000,2844.00000,-1416.00000,-7304.00000,145.00000,-796.00000,-20.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2316.0, 0.00000,2920.00000,-1408.00000,-7532.00000,106.00000,-756.00000,-52.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2317.0, 0.00000,2898.00000,-1410.00000,-7460.00000,101.00000,-627.00000,-31.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2318.0, 0.00000,2902.00000,-1382.00000,-7472.00000,94.00000,-743.00000,-59.00000,-90.01000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2319.0, 0.00000,2920.00000,-1358.00000,-7476.00000,95.00000,-751.00000,-47.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2320.0, 0.00000,2964.00000,-1420.00000,-7470.00000,101.00000,-723.00000,-42.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:23 2023,2321.0, 0.00000,2946.00000,-1410.00000,-7470.00000,100.00000,-689.00000,-39.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2322.0, 0.00000,2930.00000,-1422.00000,-7474.00000,107.00000,-699.00000,-38.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2323.0, 0.00000,2942.00000,-1388.00000,-7468.00000,104.00000,-783.00000,-55.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2324.0, 0.00000,2994.00000,-1406.00000,-7514.00000,129.00000,-718.00000,-45.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2325.0, 0.00000,2984.00000,-1400.00000,-7488.00000,110.00000,-718.00000,-42.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2326.0, 0.00000,2944.00000,-1404.00000,-7512.00000,111.00000,-726.00000,-47.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2327.0, 0.00000,2946.00000,-1390.00000,-7504.00000,106.00000,-760.00000,-48.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2328.0, 0.00000,2930.00000,-1398.00000,-7532.00000,115.00000,-711.00000,-58.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:24 2023,2329.0, 0.00000,2986.00000,-1382.00000,-7514.00000,117.00000,-682.00000,-58.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2330.0, 0.00000,2958.00000,-1384.00000,-7570.00000,124.00000,-701.00000,-33.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2331.0, 0.00000,2948.00000,-1386.00000,-7500.00000,90.00000,-728.00000,-59.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2332.0, 0.00000,2926.00000,-1346.00000,-7510.00000,106.00000,-711.00000,-51.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2333.0, 0.00000,2942.00000,-1380.00000,-7516.00000,103.00000,-763.00000,-39.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2334.0, 0.00000,2970.00000,-1378.00000,-7560.00000,138.00000,-589.00000,-28.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2335.0, 0.00000,2910.00000,-1364.00000,-7432.00000,86.00000,-1158.00000,-117.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2336.0, 0.00000,2946.00000,-1392.00000,-7538.00000,115.00000,-875.00000,-52.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:25 2023,2337.0, 0.00000,2928.00000,-1402.00000,-7560.00000,101.00000,-820.00000,-49.00000,-90.02000,-90.04000,	2	
Thu Jun 22 16:37:26 2023,2338.0, 0.00000,2942.00000,-1404.00000,-7542.00000,107.00000,-791.00000,-66.00000,-90.03000,-90.04000,	2	
Thu Jun 22 16:37:26 2023,2339.0, 0.00000,2952.00000,-1370.00000,-7566.00000,112.00000,-733.00000,-46.00000,-90.03000,-90.04000,	2	
